customer_id,first_name,last_name,birth_date,enrollment_date,customer_segment,employer_id,email,phone,address_city,address_state
CUS000558,Paula,Callahan,1963-05-18,2021-04-15,Affluent,EMP0212,paula.callahan@gmail.com,+1-825-513-0342x24927,North Kevin,MN
CUS000559,Julia,Woods,1978-05-18,2020-07-09,Mass Market,EMP0384,julia.woods@yahoo.com,(367)647-1628x73545,North Kristen,MI
CUS000560,Robert,Freeman,1978-05-18,2021-03-23,High Net Worth,EMP0138,robert.freeman@gmail.com,+1-438-371-8829,East Jayville,ID
CUS000561,Albert,Hunter,1989-05-17,2021-05-10,High Net Worth,EMP0106,albert.hunter@hotmail.com,001-486-452-6966x58724,Lorifurt,IA
CUS000562,Jennifer,Johnson,2004-05-17,2020-08-06,Mass Market,EMP0041,jennifer.johnson@hotmail.com,(442)387-6919x1356,Lake Pamelashire,UT
CUS000563,Alexander,Higgins,1956-05-17,2023-01-13,Ultra High Net Worth,EMP0435,alexander.higgins@gmail.com,458-339-3980x18679,South Davidton,NM
CUS000564,Richard,Hall,1965-05-17,2023-03-22,High Net Worth,EMP0252,richard.hall@gmail.com,981-445-3485,East Ashleyside,ID
CUS000565,Eric,Smith,1979-05-18,2023-03-27,Mass Market,EMP0270,eric.smith@yahoo.com,+1-409-577-7696x40493,Harrisburgh,NV
CUS000566,Jill,Turner,1978-05-18,2023-11-06,Affluent,EMP0235,jill.turner@yahoo.com,930.643.9849x1806,Wheelerstad,DE
CUS000567,Haley,Nelson,1961-05-17,2020-01-25,Affluent,EMP0195,haley.nelson@yahoo.com,526-728-3732x605,East Ellen,PA
CUS000568,Jon,Nelson,2006-05-18,2021-06-22,Mass Market,EMP0242,jon.nelson@gmail.com,568.761.3735,South Loriport,SC
CUS000569,Denise,Robinson,1984-05-17,2022-05-08,Affluent,EMP0191,denise.robinson@yahoo.com,(219)202-9020x1570,Michaelshire,MS
CUS000570,Brian,Todd,1987-05-18,2023-03-25,Affluent,EMP0417,brian.todd@yahoo.com,971.207.2758x0398,Lake Christinafort,CT
CUS000571,James,Reyes,1987-05-18,2022-02-19,Mass Market,EMP0410,james.reyes@hotmail.com,001-878-656-6301,East Anthonyburgh,WV
CUS000572,David,Logan,2005-05-17,2022-10-20,Mass Market,EMP0458,david.logan@hotmail.com,8324054920,Monicaville,SD
CUS000573,Sherry,Owen,1952-05-17,2021-09-06,Mass Market,EMP0440,sherry.owen@yahoo.com,+1-507-346-4501x90673,Lake Jamesfurt,OR
CUS000574,Christina,Taylor,2007-05-18,2024-07-24,Mass Market,EMP0430,christina.taylor@yahoo.com,345-476-8295x74643,Duncanmouth,SD
CUS000575,Paul,Stokes,1981-05-17,2022-01-07,Mass Market,EMP0478,paul.stokes@hotmail.com,650.701.9994x8649,West Richard,KY
CUS000576,James,Payne,1995-05-18,2023-10-23,Ultra High Net Worth,EMP0102,james.payne@gmail.com,(528)771-5191,Port Jacobhaven,OR
CUS000577,Michael,Simpson,1945-05-17,2021-08-05,Mass Market,EMP0345,michael.simpson@gmail.com,499.429.1075,Ryanbury,NC
CUS000578,David,Warren,1973-05-17,2022-08-07,Affluent,EMP0075,david.warren@yahoo.com,+1-665-321-5669,East Joshuaton,HI
CUS000579,Patricia,Williams,1962-05-18,2020-05-26,Mass Market,EMP0176,patricia.williams@hotmail.com,5119259395,Reginaport,IA
CUS000580,Stephanie,Hughes,1955-05-18,2023-05-24,Affluent,EMP0139,stephanie.hughes@hotmail.com,(534)871-2656x511,Katherinebury,NH
CUS000581,Kimberly,Rogers,1984-05-17,2021-01-11,High Net Worth,EMP0065,kimberly.rogers@hotmail.com,+1-688-205-3734x854,Wrightchester,WA
CUS000582,Paul,Parker,1987-05-18,2022-03-24,Mass Market,EMP0033,paul.parker@gmail.com,+1-524-260-9379,Wallaceberg,NM
CUS000583,Jacob,Rodriguez,1994-05-18,2020-06-19,Mass Market,EMP0317,jacob.rodriguez@gmail.com,373-994-2319,Mccarthyton,GA
CUS000584,Monica,Edwards,1975-05-18,2024-02-19,Mass Market,EMP0321,monica.edwards@hotmail.com,476.584.4491x63835,Lake David,FL
CUS000585,Peter,Hobbs,2005-05-17,2021-12-31,High Net Worth,EMP0167,peter.hobbs@gmail.com,318.301.9616,Port Carly,NM
CUS000586,Anthony,Moore,2000-05-17,2023-11-29,Mass Market,EMP0303,anthony.moore@hotmail.com,495.328.8072x42873,Brownton,RI
CUS000587,Brittany,Reyes,1975-05-18,2023-08-02,Mass Market,EMP0466,brittany.reyes@gmail.com,+1-939-760-5833x0753,East Gary,MN
CUS000588,Margaret,Ray,1978-05-18,2022-01-19,Mass Market,EMP0080,margaret.ray@hotmail.com,850.589.2152x8380,North Gary,MD
CUS000589,Anthony,Gardner,1995-05-18,2022-08-18,Mass Market,EMP0353,anthony.gardner@gmail.com,224-202-0737x434,Bennettport,NY
CUS000590,Phillip,Charles,1966-05-18,2024-06-22,Mass Market,EMP0119,phillip.charles@gmail.com,(261)267-3558,Port Terrichester,AL
CUS000591,Judy,Martin,1969-05-17,2022-06-14,Mass Market,EMP0084,judy.martin@gmail.com,843-206-2880x7790,Mcgrathmouth,VA
CUS000592,Michelle,Barrett,1975-05-18,2020-06-11,Mass Market,EMP0123,michelle.barrett@gmail.com,243-525-3594x87843,Loveview,ND
CUS000593,Steven,Holland,1976-05-17,2024-03-01,Mass Market,EMP0138,steven.holland@yahoo.com,001-609-371-1352x2094,Nathanielmouth,NE
CUS000594,Karen,Stewart,1993-05-17,2023-07-28,Mass Market,EMP0232,karen.stewart@yahoo.com,531-337-1992x6403,New Joelchester,LA
CUS000595,Teresa,Ward,1976-05-17,2020-11-07,Mass Market,EMP0274,teresa.ward@gmail.com,001-263-501-4434,North Jennifer,AK
CUS000596,Allen,Howard,2005-05-17,2022-06-16,Affluent,EMP0120,allen.howard@gmail.com,+1-998-996-7153,East Michaelville,CO
CUS000597,Jillian,Becker,1995-05-18,2021-09-30,Affluent,EMP0256,jillian.becker@gmail.com,+1-408-592-0570x98484,Lake Donnabury,MS
CUS000598,Sean,Logan,1965-05-17,2020-10-26,Mass Market,EMP0398,sean.logan@hotmail.com,001-758-478-9450x0532,Smithville,MT
CUS000599,Nathan,Davis,2006-05-18,2021-05-27,Affluent,EMP0425,nathan.davis@hotmail.com,+1-242-373-9467x079,South Stephaniemouth,AL
CUS000600,Carlos,Moss,1988-05-17,2020-03-09,Mass Market,EMP0377,carlos.moss@gmail.com,001-255-895-2336x082,North Thomasbury,WY
CUS000601,Matthew,Brown,1979-05-18,2023-10-27,Ultra High Net Worth,EMP0480,matthew.brown@gmail.com,202.367.8346x685,Hernandezton,MA
CUS000602,Carlos,Henry,1952-05-17,2023-01-30,Mass Market,EMP0130,carlos.henry@yahoo.com,883.980.6142x6458,Phillipstown,NM
CUS000603,Kristen,Hopkins,1969-05-17,2023-09-27,Mass Market,EMP0058,kristen.hopkins@hotmail.com,731.225.4772,Port Benjamin,KS
CUS000604,Rebecca,Barr,1997-05-17,2021-07-19,Mass Market,EMP0203,rebecca.barr@hotmail.com,447-888-7143x4715,West James,KS
CUS000605,Eric,Smith,1957-05-17,2020-11-13,Mass Market,EMP0046,eric.smith@hotmail.com,549.363.5781x0957,Williamshire,KS
CUS000606,Sarah,Brown,1940-05-17,2024-04-04,Affluent,EMP0031,sarah.brown@gmail.com,(656)874-2860x284,Port Ashlee,MN
CUS000607,Elizabeth,Flynn,1997-05-17,2021-04-21,Mass Market,EMP0286,elizabeth.flynn@yahoo.com,(470)734-2090x78356,Garciafurt,TN
CUS000608,Angela,Washington,1950-05-18,2020-02-13,Affluent,EMP0184,angela.washington@gmail.com,(760)578-3084,West Kevinside,WA
CUS000609,Douglas,Harper,1974-05-18,2023-02-18,Mass Market,EMP0357,douglas.harper@gmail.com,278.882.4222x6541,Lake Kimberlyborough,NY
CUS000610,Michelle,Gillespie,1977-05-17,2022-08-17,Mass Market,EMP0426,michelle.gillespie@yahoo.com,(376)981-9583x5687,New Deborah,RI
CUS000611,Sharon,Blake,1990-05-18,2024-08-05,Mass Market,EMP0188,sharon.blake@yahoo.com,001-291-673-3616,East Ellen,NJ
CUS000612,Daniel,Johnson,1959-05-18,2020-02-08,Affluent,EMP0187,daniel.johnson@gmail.com,690-590-7035,Port Karen,WY
CUS000613,Christopher,Perez,1965-05-17,2023-01-08,Affluent,EMP0098,christopher.perez@gmail.com,287.432.6183x16866,West Debraland,ND
CUS000614,Meghan,Martinez,1951-05-18,2021-10-22,Mass Market,EMP0165,meghan.martinez@hotmail.com,656.747.4670,Matthewport,DE
CUS000615,Mary,Wallace,2006-05-18,2020-09-22,Mass Market,EMP0017,mary.wallace@gmail.com,310.918.0428x767,Whitneyport,IL
CUS000616,Michael,Herrera,2006-05-18,2023-08-07,Affluent,EMP0337,michael.herrera@yahoo.com,(431)319-0773,East Robin,NY
CUS000617,Kelly,Conner,1999-05-18,2021-03-28,Affluent,EMP0037,kelly.conner@gmail.com,626-507-9933,New Maria,AL
CUS000618,Brooke,Butler,1975-05-18,2023-08-01,Mass Market,EMP0286,brooke.butler@hotmail.com,+1-527-496-2720,Smithland,WV
CUS000619,Erin,Romero,1950-05-18,2021-06-28,Mass Market,EMP0376,erin.romero@hotmail.com,838.814.4240,Baldwinstad,CA
CUS000620,Hayden,Baker,2003-05-18,2021-04-18,Mass Market,EMP0098,hayden.baker@yahoo.com,(834)942-7691,North Darrylburgh,IL
CUS000621,Kurt,Bates,1988-05-17,2023-02-17,Mass Market,EMP0055,kurt.bates@gmail.com,001-697-771-6384x4890,Denisefort,WY
CUS000622,Alexis,Perez,1964-05-17,2022-05-24,High Net Worth,EMP0086,alexis.perez@hotmail.com,001-468-662-3812x72522,New Rayberg,ID
CUS000623,Tracy,Smith,1959-05-18,2022-12-29,Ultra High Net Worth,EMP0227,tracy.smith@hotmail.com,+1-684-743-5147x78260,Port Caitlinberg,MN
CUS000624,Diana,Wu,1978-05-18,2023-07-20,Mass Market,EMP0372,diana.wu@yahoo.com,001-222-358-1529x506,Nguyenland,MA
CUS000625,Melissa,Grant,1988-05-17,2023-01-31,High Net Worth,EMP0131,melissa.grant@hotmail.com,001-328-947-6964x30636,Beckstad,MS
CUS000626,Stacy,Williams,1963-05-18,2021-08-05,Mass Market,EMP0266,stacy.williams@gmail.com,240.528.0953x682,Phillipstown,FL
CUS000627,Donna,Hamilton,1995-05-18,2021-10-06,Mass Market,EMP0421,donna.hamilton@yahoo.com,001-497-513-1751,Lake Robertchester,VT
CUS000628,William,Swanson,2003-05-18,2022-07-31,Mass Market,EMP0071,william.swanson@gmail.com,6605579915,Lewismouth,KY
CUS000629,David,Pratt,1977-05-17,2021-09-07,Mass Market,EMP0205,david.pratt@yahoo.com,408.459.0110,Anthonyview,OR
CUS000630,Jeffrey,Navarro,1952-05-17,2020-12-20,Mass Market,EMP0461,jeffrey.navarro@yahoo.com,+1-251-946-1352x8259,Erikland,VT
CUS000631,Brittany,Park,1996-05-17,2024-07-13,Mass Market,EMP0041,brittany.park@gmail.com,001-321-370-0895x852,South Taylorside,WY
CUS000632,Matthew,Logan,1985-05-17,2020-09-03,High Net Worth,EMP0117,matthew.logan@yahoo.com,(641)530-8234x2806,Taylormouth,WV
CUS000633,Regina,Ballard,1997-05-17,2022-12-09,Mass Market,EMP0277,regina.ballard@gmail.com,001-396-972-7680x00192,Lake Tammy,OR
CUS000634,Andrea,Phillips,2005-05-17,2023-10-11,Affluent,EMP0202,andrea.phillips@hotmail.com,535.424.0651,West Kellyhaven,NH
CUS000635,Aaron,Jackson,1976-05-17,2021-08-16,Affluent,EMP0076,aaron.jackson@yahoo.com,(806)661-7596x3880,Moodyside,FL
CUS000636,Sheila,Perry,1993-05-17,2021-06-21,Mass Market,EMP0257,sheila.perry@gmail.com,667-808-6247,Port Travismouth,NV
CUS000637,Nicole,Blake,1991-05-18,2021-02-09,Mass Market,EMP0334,nicole.blake@hotmail.com,(474)717-4572,Arnoldview,OR
CUS000638,Melissa,Lynch,1978-05-18,2021-06-29,Affluent,EMP0166,melissa.lynch@yahoo.com,404.891.2109,New Richardhaven,UT
CUS000639,Patricia,Moss,1993-05-17,2021-12-14,Mass Market,EMP0177,patricia.moss@gmail.com,(257)367-2689x75810,North Tammyfort,RI
CUS000640,Joseph,Herrera,1997-05-17,2021-12-17,Affluent,EMP0412,joseph.herrera@gmail.com,001-535-473-5270,Danielleville,NH
CUS000641,Adrian,Roberts,1949-05-17,2021-04-23,Mass Market,EMP0192,adrian.roberts@gmail.com,264-911-0344,Lake Sarashire,GA
CUS000642,Jonathan,King,1993-05-17,2023-06-25,High Net Worth,EMP0445,jonathan.king@yahoo.com,001-481-819-5615,Ramirezfurt,ME
CUS000643,John,Washington,1985-05-17,2022-08-22,Mass Market,EMP0108,john.washington@hotmail.com,507-261-6026,Patricktown,WV
CUS000644,Austin,Barnes,1989-05-17,2023-06-29,Affluent,EMP0073,austin.barnes@hotmail.com,6905370688,Port Karabury,VT
CUS000645,Edward,Goodman,1995-05-18,2020-05-03,Mass Market,EMP0405,edward.goodman@hotmail.com,(652)965-8790x509,Martinbury,VT
CUS000646,Anna,Woods,1974-05-18,2020-01-18,Mass Market,EMP0339,anna.woods@gmail.com,+1-368-479-6545x300,Ralphport,LA
CUS000647,John,Morris,1984-05-17,2023-08-22,Mass Market,EMP0195,john.morris@gmail.com,(616)439-3643x588,Martinfort,NC
CUS000648,Blake,Higgins,1965-05-17,2022-12-24,Mass Market,EMP0102,blake.higgins@yahoo.com,+1-896-773-3312,Colemanberg,NC
CUS000649,Joseph,Rogers,2000-05-17,2022-12-20,Mass Market,EMP0251,joseph.rogers@hotmail.com,(987)351-9127,New Melissa,MT
CUS000650,Joseph,Russell,1975-05-18,2021-12-28,Affluent,EMP0121,joseph.russell@hotmail.com,(303)486-7666x1848,North Jo,NC
CUS000651,Joshua,Herrera,1955-05-18,2024-07-26,Ultra High Net Worth,EMP0484,joshua.herrera@gmail.com,8767145181,New Sara,OK
CUS000652,Mark,Vargas,1971-05-18,2023-09-07,Mass Market,EMP0374,mark.vargas@hotmail.com,378.427.4189x142,West Samantha,MO
CUS000653,Alexis,Cameron,1976-05-17,2023-03-19,Mass Market,EMP0497,alexis.cameron@yahoo.com,645.549.2132,Port Anthony,MD
CUS000654,Renee,Schultz,1985-05-17,2020-10-10,Mass Market,EMP0351,renee.schultz@gmail.com,+1-604-749-3650x0208,South Wesley,IL
CUS000655,Mary,Keller,1986-05-18,2024-04-26,Mass Market,EMP0478,mary.keller@yahoo.com,(315)822-8355x22530,South Jonathanland,OR
CUS000656,Crystal,Arnold,2005-05-17,2020-10-25,Affluent,EMP0392,crystal.arnold@yahoo.com,624-629-3434,East Staceyside,MA
CUS000657,Brittany,Silva,1966-05-18,2024-08-09,High Net Worth,EMP0478,brittany.silva@yahoo.com,4154691761,South Davidborough,WV
CUS000658,Phillip,Scott,2003-05-18,2021-01-13,Mass Market,EMP0314,phillip.scott@yahoo.com,(702)828-8918x435,Linhaven,SC
CUS000659,Kenneth,Sanchez,1976-05-17,2021-04-17,Affluent,EMP0184,kenneth.sanchez@gmail.com,772-928-2882,West Donnabury,CO
CUS000660,Cindy,Walters,1971-05-18,2022-02-04,Mass Market,EMP0199,cindy.walters@yahoo.com,+1-889-852-1045x9425,Port Debra,NY
CUS000661,Ashley,Howell,1991-05-18,2022-04-16,Affluent,EMP0008,ashley.howell@yahoo.com,3052948570,New Valerie,LA
CUS000662,Sherri,Cantu,1952-05-17,2020-05-15,Mass Market,EMP0489,sherri.cantu@hotmail.com,769.303.5230x663,Lake Sheena,NH
CUS000663,Kelly,Rich,1953-05-17,2021-05-20,Mass Market,EMP0398,kelly.rich@hotmail.com,001-355-422-4146x1655,Carpenterport,AZ
CUS000664,Samuel,Green,1983-05-18,2024-02-29,Mass Market,EMP0275,samuel.green@hotmail.com,001-252-784-2347x64812,Mooretown,ND
CUS000665,David,Williams,1994-05-18,2024-08-20,High Net Worth,EMP0450,david.williams@yahoo.com,273.616.2180,Port Sharon,KS
CUS000666,Andrea,Smith,1978-05-18,2022-11-23,Affluent,EMP0493,andrea.smith@hotmail.com,419-227-2140x0140,Lake Marieport,AR
CUS000667,Anna,Chase,1961-05-17,2024-05-03,Affluent,EMP0237,anna.chase@yahoo.com,(797)492-1882x8370,Williamtown,HI
CUS000668,Barbara,Hill,1956-05-17,2020-10-18,Mass Market,EMP0331,barbara.hill@yahoo.com,+1-751-269-2748x402,South Jamesshire,NH
CUS000669,Jimmy,Tanner,1972-05-17,2023-11-26,Mass Market,EMP0202,jimmy.tanner@gmail.com,+1-371-273-8668,Contrerasfort,NE
CUS000670,Tiffany,Lopez,1981-05-17,2023-12-30,High Net Worth,EMP0452,tiffany.lopez@hotmail.com,821.547.2181,Sanderstown,NJ
CUS000671,Alicia,Anderson,1965-05-17,2020-09-10,Mass Market,EMP0362,alicia.anderson@yahoo.com,639-688-0736,North Kayla,NH
CUS000672,Arthur,Cook,1973-05-17,2022-11-13,Affluent,EMP0082,arthur.cook@hotmail.com,(579)913-9101,New Brian,MO
CUS000673,Brandon,Dickerson,1945-05-17,2023-03-04,High Net Worth,EMP0442,brandon.dickerson@hotmail.com,5743032739,West Kellyton,GA
CUS000674,Sandra,White,1991-05-18,2021-09-25,Affluent,EMP0493,sandra.white@yahoo.com,(523)692-7477x104,Derekburgh,NH
CUS000675,Lance,Cardenas,1970-05-18,2021-02-19,Mass Market,EMP0392,lance.cardenas@hotmail.com,001-630-291-2405,Lewisbury,KY
CUS000676,Zachary,Tucker,1981-05-17,2020-01-12,Affluent,EMP0253,zachary.tucker@yahoo.com,425.629.9744x367,East Heatherborough,KS
CUS000677,David,Clark,1977-05-17,2022-06-23,Mass Market,EMP0308,david.clark@hotmail.com,+1-250-657-8296x15150,West Sherry,AL
CUS000678,Edward,Mendoza,2004-05-17,2020-10-30,Mass Market,EMP0179,edward.mendoza@hotmail.com,632.724.9230x3093,Huntermouth,AZ
CUS000679,Justin,Buckley,1994-05-18,2020-06-28,Mass Market,EMP0214,justin.buckley@hotmail.com,(551)244-6538,Carrieport,ID
CUS000680,Carly,Beck,1945-05-17,2024-03-14,Mass Market,EMP0477,carly.beck@hotmail.com,+1-503-837-5956x728,East Christian,AZ
CUS000681,Joshua,Garrett,1965-05-17,2024-08-06,Mass Market,EMP0219,joshua.garrett@hotmail.com,896-400-5921,North Ryan,OK
CUS000682,Joshua,Sanchez,2006-05-18,2021-07-16,Mass Market,EMP0212,joshua.sanchez@gmail.com,567-817-5905,Lake Danielside,ND
CUS000683,Laura,Baker,2004-05-17,2024-02-03,Ultra High Net Worth,EMP0271,laura.baker@gmail.com,+1-892-599-1737,Williamtown,CO
CUS000684,Matthew,Delgado,1976-05-17,2021-10-10,Mass Market,EMP0295,matthew.delgado@yahoo.com,2193152675,Russellside,SC
CUS000685,Amy,Lewis,1991-05-18,2023-07-18,Mass Market,EMP0414,amy.lewis@yahoo.com,954-687-2238x62243,South Lisastad,ID
CUS000686,Scott,Valdez,1941-05-17,2020-01-04,Mass Market,EMP0239,scott.valdez@hotmail.com,288.588.2997x764,West Lauraberg,SD
CUS000687,Stephen,Thompson,1952-05-17,2022-04-29,Mass Market,EMP0171,stephen.thompson@yahoo.com,+1-652-284-1372x19801,Port Elizabeth,MN
CUS000688,John,Brooks,1969-05-17,2023-11-14,Mass Market,EMP0405,john.brooks@yahoo.com,943.882.4256,Amandaton,CA
CUS000689,Kathryn,Estes,1959-05-18,2020-08-21,Affluent,EMP0175,kathryn.estes@hotmail.com,001-274-201-9860x82723,Kingview,MT
CUS000690,Claudia,Aguilar,1956-05-17,2021-02-01,Mass Market,EMP0174,claudia.aguilar@hotmail.com,953-790-7269,West Carolborough,UT
CUS000691,Joseph,Pittman,1950-05-18,2022-09-13,Mass Market,EMP0236,joseph.pittman@gmail.com,001-611-841-0486,North Rhonda,OH
CUS000692,Sandy,Jones,1937-05-17,2020-04-24,Affluent,EMP0154,sandy.jones@hotmail.com,001-999-256-1390x607,North Pam,OR
CUS000693,Debbie,Lucas,1985-05-17,2023-11-04,Mass Market,EMP0470,debbie.lucas@yahoo.com,(454)943-7383x075,Lawsonside,MN
CUS000694,Robert,Reyes,1991-05-18,2022-02-07,Affluent,EMP0432,robert.reyes@hotmail.com,618.571.2537x615,East Thomas,HI
CUS000695,Priscilla,Smith,1976-05-17,2024-05-21,Affluent,EMP0362,priscilla.smith@hotmail.com,237.424.4650,Dianaview,MA
CUS000696,Matthew,Washington,1996-05-17,2021-05-01,Mass Market,EMP0425,matthew.washington@hotmail.com,(446)748-4946,Carriefurt,MD
CUS000697,Stephanie,Underwood,2004-05-17,2024-05-26,Mass Market,EMP0104,stephanie.underwood@gmail.com,683.802.9053,Velazquezport,CO
CUS000698,Michael,Daniels,1935-05-18,2020-11-11,Mass Market,EMP0473,michael.daniels@hotmail.com,001-805-960-0986x39768,North Robertburgh,NM
CUS000699,Tom,French,1996-05-17,2020-07-20,Affluent,EMP0481,tom.french@yahoo.com,+1-838-292-8011,Brianhaven,ND
CUS000700,Marc,Kim,1991-05-18,2024-01-01,High Net Worth,EMP0060,marc.kim@yahoo.com,(500)295-7167x32140,West Anthonyshire,AL
CUS000701,Lori,Spence,1994-05-18,2020-04-04,Mass Market,EMP0393,lori.spence@gmail.com,6637591024,East Peter,TX
CUS000702,Stephanie,Wolf,1975-05-18,2021-03-05,Mass Market,EMP0099,stephanie.wolf@hotmail.com,341.983.5615x5815,Katieburgh,ME
CUS000703,Nicole,Roberts,1965-05-17,2021-07-12,Mass Market,EMP0141,nicole.roberts@hotmail.com,6808947733,Kimberlyport,DE
CUS000704,Lauren,Carr,1976-05-17,2021-12-18,Mass Market,EMP0139,lauren.carr@yahoo.com,589-651-5542x230,Micheleborough,GA
CUS000705,Antonio,Allen,1996-05-17,2021-09-29,Affluent,EMP0174,antonio.allen@yahoo.com,001-680-889-6813x0353,Kimshire,OH
CUS000706,Tiffany,Yoder,1994-05-18,2023-10-15,Mass Market,EMP0197,tiffany.yoder@gmail.com,541-659-6903,West Sarahbury,AR
CUS000707,Xavier,Randall,1963-05-18,2023-04-28,Affluent,EMP0354,xavier.randall@gmail.com,599.862.0108,Michelleshire,VT
CUS000708,Kaitlyn,Norton,1976-05-17,2021-02-09,Affluent,EMP0344,kaitlyn.norton@yahoo.com,695-689-5764,Christopherfort,OH
CUS000709,Richard,Weber,2006-05-18,2024-07-01,High Net Worth,EMP0240,richard.weber@hotmail.com,001-481-268-6247x0253,Port Monicaview,CT
CUS000710,Mary,Morgan,1986-05-18,2021-04-03,Mass Market,EMP0459,mary.morgan@gmail.com,+1-988-872-5305x748,Byrdville,SC
CUS000711,Samuel,Kline,1963-05-18,2023-09-24,Mass Market,EMP0441,samuel.kline@hotmail.com,311-200-4874,Lake Alex,MA
CUS000712,Marc,Wood,1980-05-17,2021-12-20,Mass Market,EMP0434,marc.wood@hotmail.com,001-608-895-9451x699,South Alejandro,HI
CUS000713,Candace,Gonzalez,1984-05-17,2022-04-10,Affluent,EMP0408,candace.gonzalez@gmail.com,(955)635-0280,North Victoriashire,CT
CUS000714,Travis,Cobb,1955-05-18,2022-12-27,Mass Market,EMP0303,travis.cobb@gmail.com,278-213-1396,West Debrabury,NE
CUS000715,Kerry,Duncan,1945-05-17,2022-02-25,Mass Market,EMP0107,kerry.duncan@hotmail.com,475.845.6404x4992,West Daniel,VT
CUS000716,Richard,Lambert,1982-05-18,2021-12-01,Mass Market,EMP0121,richard.lambert@yahoo.com,001-410-966-3615x069,Lake Kelly,ID
CUS000717,Amanda,White,1997-05-17,2023-05-05,Mass Market,EMP0285,amanda.white@gmail.com,4125635521,New Lisa,CT
CUS000718,Janice,Jones,2000-05-17,2020-08-10,Affluent,EMP0306,janice.jones@yahoo.com,851.434.5135x94587,New Alexis,WY
CUS000719,Scott,Barnett,2001-05-17,2024-07-31,Mass Market,EMP0298,scott.barnett@gmail.com,940.987.2092x6833,Marchaven,WI
CUS000720,Ruth,Jacobs,1951-05-18,2022-07-16,Mass Market,EMP0200,ruth.jacobs@gmail.com,7083178613,Port Davidstad,SC
CUS000721,Carl,Vega,1969-05-17,2021-10-10,Mass Market,EMP0407,carl.vega@gmail.com,728-741-4571x4966,Port Frankmouth,UT
CUS000722,John,Jones,1939-05-18,2023-04-08,Mass Market,EMP0262,john.jones@hotmail.com,384.295.0886,West Whitneyland,MT
CUS000723,Donna,Brown,1939-05-18,2020-04-18,Mass Market,EMP0287,donna.brown@hotmail.com,(367)813-0714x4220,Brittanytown,MN
CUS000724,Tamara,Phillips,1986-05-18,2023-04-23,Mass Market,EMP0163,tamara.phillips@gmail.com,264.826.4960,Dunlapport,VA
CUS000725,Matthew,Patterson,1983-05-18,2023-09-18,Mass Market,EMP0072,matthew.patterson@yahoo.com,001-886-342-1386x194,New Abigailland,IL
CUS000726,Ryan,Wilson,1999-05-18,2023-10-04,Mass Market,EMP0006,ryan.wilson@yahoo.com,636.530.0643x7506,Hansenchester,CA
CUS000727,Maria,Diaz,1971-05-18,2020-10-05,Mass Market,EMP0329,maria.diaz@hotmail.com,658.539.9931,Ortegaview,NE
CUS000728,Jacob,Smith,1976-05-17,2022-05-18,Mass Market,EMP0231,jacob.smith@hotmail.com,(381)939-4857,Teresastad,MO
CUS000729,David,Peterson,1970-05-18,2023-03-29,Mass Market,EMP0375,david.peterson@gmail.com,395-729-4805x307,Kimberlyhaven,KS
CUS000730,Jeffrey,Mcdonald,1937-05-17,2023-03-26,Mass Market,EMP0020,jeffrey.mcdonald@hotmail.com,859.625.1148,Comptonhaven,OR
CUS000731,Steven,Baker,1935-05-18,2020-06-12,Mass Market,EMP0375,steven.baker@yahoo.com,8209545317,Prattfort,ND
CUS000732,Daniel,Martinez,1987-05-18,2023-06-03,Mass Market,EMP0242,daniel.martinez@hotmail.com,001-678-299-9700,South Carlos,SD
CUS000733,Steven,Rodgers,1954-05-18,2021-12-04,Mass Market,EMP0006,steven.rodgers@hotmail.com,001-248-889-1769x7053,Mcphersonside,NM
CUS000734,Nicole,White,1979-05-18,2024-06-22,Mass Market,EMP0086,nicole.white@yahoo.com,712-492-3737x4836,Julianstad,AZ
CUS000735,Caleb,Guzman,1952-05-17,2023-02-28,Mass Market,EMP0323,caleb.guzman@yahoo.com,9655609318,West Anthonyton,NM
CUS000736,Lori,Thompson,1957-05-17,2021-08-20,Affluent,EMP0320,lori.thompson@gmail.com,+1-555-870-4004x66170,Karenstad,AK
CUS000737,Kristen,Mcclain,1980-05-17,2024-05-24,Mass Market,EMP0068,kristen.mcclain@gmail.com,484.386.2089x5923,New Reginald,SC
CUS000738,John,Brennan,1967-05-18,2023-05-21,Mass Market,EMP0303,john.brennan@yahoo.com,001-877-419-0458x0409,North Jeffrey,WV
CUS000739,Kristine,White,1981-05-17,2023-12-06,Mass Market,EMP0093,kristine.white@gmail.com,423-674-3796x1942,West Barbara,ND
CUS000740,Jamie,Baker,1985-05-17,2024-08-09,Mass Market,EMP0254,jamie.baker@gmail.com,001-817-470-3334,Andreahaven,WI
CUS000741,Wanda,Cox,1968-05-17,2020-12-08,Mass Market,EMP0376,wanda.cox@gmail.com,+1-407-682-3301x64362,Christinachester,MN
CUS000742,Michelle,Castaneda,2007-05-18,2022-08-08,Mass Market,EMP0155,michelle.castaneda@gmail.com,875-866-0645x3687,North Kevintown,NM
CUS000743,Michael,Smith,1968-05-17,2022-03-09,Mass Market,EMP0075,michael.smith@yahoo.com,(656)797-8493,Port Vanessa,ND
CUS000744,William,Strickland,1995-05-18,2021-10-08,Ultra High Net Worth,EMP0350,william.strickland@yahoo.com,(884)944-6052,New Meagan,AZ
